MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice,BsmtRating,ExterRating,BsmtFinTypeRating,BsmtBath,Bath,PorchArea
3.0,70.04995836802665,6820,1,3.0,23.0,4,1985,1.0,1.0,0.0,0.0,5.0,1488,1,4.0,1502,1502,1,1,3.0,4,0,2,2.0,0,0,8,4.0,212000,12.0,6.0,24.0,1,2,194
3.0,92.0,11952,1,3.0,13.0,0,1977,3.0,6.0,0.0,0.0,3.0,808,1,4.0,1161,1969,3,1,2.0,8,1,2,2.0,0,0,8,4.0,190000,12.0,4.0,1.0,0,3,276
2.0,35.0,3675,1,3.0,3.0,4,2005,1.0,1.0,2.0,80.0,5.0,547,1,4.0,1072,1072,2,1,2.0,5,0,2,2.0,0,0,8,4.0,148000,12.0,4.0,6.0,1,1,28
3.0,110.0,14977,1,3.0,24.0,0,2006,1.0,1.0,2.0,304.0,5.0,1976,1,4.0,1976,1976,2,1,3.0,7,1,3,2.0,0,0,6,5.0,440000,15.0,6.0,6.0,1,2,63
3.0,41.0,5330,1,3.0,23.0,4,2000,1.0,1.0,0.0,0.0,5.0,1494,1,4.0,1652,1652,2,1,4.0,6,0,2,2.0,0,0,8,4.0,251000,12.0,6.0,6.0,1,2,48
3.0,80.0,8480,1,3.0,7.0,0,1963,2.0,1.0,0.0,0.0,3.0,970,1,4.0,970,970,2,1,2.0,5,0,2,2.0,0,0,8,4.0,132500,9.0,4.0,6.0,1,1,216
3.0,75.0,13125,1,3.0,18.0,0,1997,1.0,1.0,2.0,215.0,5.0,1478,1,4.0,1493,1493,3,1,3.0,7,1,2,2.0,0,0,8,4.0,208900,12.0,4.0,6.0,1,2,39
3.0,105.0,13693,1,3.0,24.0,0,2006,2.0,1.0,2.0,772.0,5.0,2153,1,4.0,2069,2643,3,1,4.0,9,1,3,2.0,0,0,8,4.0,380000,12.0,8.0,1.0,0,3,84
3.0,79.0,10637,1,3.0,18.0,0,2007,2.0,1.0,3.0,336.0,5.0,1705,1,4.0,1718,1718,3,1,3.0,7,1,3,2.0,0,0,8,4.0,297000,15.0,6.0,6.0,1,2,44
2.0,50.0,5925,1,3.0,5.0,0,1937,2.0,1.0,1.0,435.0,1.0,907,1,4.0,1131,1131,2,1,2.0,7,0,2,2.0,0,0,8,2.0,89471,6.0,4.0,3.0,0,1,72
3.0,98.0,16033,1,3.0,24.0,0,2004,2.0,1.0,2.0,378.0,5.0,1833,1,4.0,1850,1850,3,1,3.0,8,1,3,2.0,0,0,8,4.0,326000,15.0,6.0,6.0,1,2,112
3.0,72.0,11846,1,3.0,24.0,0,2003,2.0,1.0,2.0,562.0,5.0,1792,1,4.0,1792,1792,2,1,4.0,6,1,3,2.0,0,0,8,4.0,374000,15.0,6.0,6.0,1,2,49
2.0,50.0,2500,1,3.0,5.0,0,1915,1.0,1.0,0.0,0.0,5.0,910,1,4.0,916,1826,4,1,4.0,7,1,1,2.0,0,0,8,4.0,155000,9.0,6.0,5.0,1,2,0
2.0,32.0,4500,1,3.0,8.0,3,1998,2.0,1.0,2.0,116.0,5.0,1216,1,4.0,1216,1216,2,1,2.0,5,0,2,2.0,0,0,8,4.0,164000,15.0,4.0,6.0,1,2,125
3.0,70.04995836802665,7758,1,3.0,7.0,0,1962,1.0,1.0,0.0,0.0,3.0,999,1,4.0,999,999,3,1,3.0,6,0,1,2.0,0,0,8,4.0,132500,9.0,6.0,5.0,1,1,132
3.0,80.0,9600,1,3.0,6.0,0,1950,1.0,1.0,0.0,0.0,3.0,1113,1,4.0,1113,1113,3,1,3.0,5,1,1,2.0,0,0,8,4.0,147000,9.0,6.0,5.0,0,1,200
3.0,79.0,10289,1,3.0,6.0,0,1965,2.0,1.0,2.0,168.0,3.0,1073,1,4.0,1073,1073,3,1,2.0,6,0,2,2.0,0,0,8,4.0,156000,9.0,4.0,5.0,1,2,0
3.0,70.0,12243,1,3.0,13.0,0,1971,1.0,1.0,0.0,0.0,3.0,1484,1,4.0,1484,1484,3,1,2.0,7,1,2,2.0,0,0,8,4.0,175000,12.0,4.0,5.0,0,2,180
3.0,60.0,10800,1,3.0,5.0,1,1900,1.0,1.0,0.0,0.0,3.0,954,0,3.0,1766,2414,3,2,2.0,10,1,2,0.0,0,0,3,4.0,160000,6.0,2.0,4.0,0,2,0
2.0,21.0,1526,1,3.0,0.0,3,1970,1.0,1.0,0.0,0.0,3.0,630,1,4.0,630,630,1,1,3.0,3,0,1,2.0,0,0,8,4.0,86000,12.0,6.0,6.0,1,1,0
2.0,70.04995836802665,2665,1,3.0,0.0,4,1976,1.0,1.0,0.0,0.0,5.0,264,1,4.0,616,1304,3,1,2.0,4,1,1,2.0,0,0,8,4.0,115000,12.0,4.0,1.0,0,2,24
3.0,79.0,9490,1,3.0,6.0,0,1941,1.0,1.0,0.0,0.0,3.0,806,1,3.0,958,1578,3,1,1.0,5,2,1,2.0,0,0,8,4.0,133000,9.0,4.0,12.0,1,1,32
3.0,105.0,15578,1,3.0,14.0,0,2006,1.0,1.0,0.0,0.0,5.0,728,1,4.0,728,1456,3,1,2.0,8,0,2,2.0,0,0,6,5.0,172785,12.0,6.0,1.0,0,3,0
3.0,70.0,7931,1,3.0,6.0,0,1960,1.0,1.0,0.0,0.0,3.0,1269,1,3.0,1269,1269,3,1,2.0,6,1,1,2.0,0,0,8,4.0,155000,9.0,4.0,8.0,0,2,0
2.0,50.0,5784,1,3.0,5.0,0,1938,1.0,1.0,0.0,0.0,1.0,190,1,3.0,886,886,2,1,2.0,4,0,1,2.0,0,0,8,4.0,91300,6.0,4.0,1.0,0,1,100
0.0,60.0,7879,1,3.0,1.0,0,1920,1.0,1.0,0.0,0.0,3.0,720,0,3.0,720,720,2,1,2.0,4,0,0,0.0,0,0,8,1.0,34900,9.0,4.0,3.0,0,1,638
3.0,70.04995836802665,12692,1,3.0,22.0,0,1992,2.0,1.0,0.0,0.0,5.0,3200,1,4.0,3228,3228,4,1,3.0,10,1,2,2.0,0,0,8,4.0,430000,12.0,6.0,6.0,1,3,366
3.0,60.0,9120,1,3.0,4.0,0,1925,1.0,1.0,0.0,0.0,5.0,1026,1,4.0,1133,1820,4,1,2.0,8,0,1,0.0,0,0,8,4.0,184000,9.0,6.0,3.0,1,2,100
3.0,65.0,7800,1,3.0,7.0,0,1967,2.0,1.0,2.0,89.0,5.0,864,1,4.0,899,899,3,1,3.0,5,0,1,2.0,0,0,8,4.0,130000,9.0,4.0,5.0,0,1,0
3.0,70.0,7535,1,3.0,6.0,0,1958,1.0,1.0,0.0,0.0,3.0,912,1,4.0,912,912,2,1,2.0,5,0,1,2.0,0,480,8,4.0,120000,9.0,4.0,8.0,1,1,285
2.0,21.0,1890,1,3.0,2.0,3,1973,1.0,1.0,2.0,285.0,3.0,672,1,4.0,672,1218,3,1,2.0,7,0,1,2.0,0,0,8,4.0,113000,9.0,4.0,4.0,0,2,28
4.0,75.0,9803,1,3.0,21.0,0,2005,1.0,1.0,0.0,0.0,5.0,866,1,4.0,866,1768,3,1,3.0,7,0,2,2.0,0,0,8,4.0,226700,12.0,6.0,6.0,0,3,108
3.0,70.0,9170,1,3.0,3.0,0,1965,2.0,1.0,0.0,0.0,3.0,1214,1,4.0,1214,1214,2,1,2.0,6,0,2,2.0,0,400,8,4.0,140000,9.0,4.0,30.0,1,1,184
3.0,100.0,15602,1,3.0,17.0,0,1959,1.0,1.0,0.0,0.0,3.0,1501,1,4.0,1801,1801,1,1,2.0,6,2,2,2.0,0,0,8,4.0,289000,9.0,4.0,5.0,1,2,215
3.0,24.0,2308,1,3.0,9.0,4,1974,1.0,1.0,0.0,0.0,3.0,855,1,4.0,855,1322,3,1,2.0,6,1,2,2.0,0,0,8,4.0,147000,9.0,4.0,15.0,1,3,0
2.0,60.0,7596,1,3.0,5.0,2,1952,2.0,1.0,2.0,360.0,3.0,960,1,4.0,960,1960,4,2,2.0,10,0,2,0.0,0,0,0,4.0,124500,9.0,4.0,1.0,0,2,0
3.0,80.0,9554,1,3.0,12.0,0,1993,1.0,1.0,2.0,125.0,5.0,777,1,4.0,1065,1911,3,1,3.0,8,1,2,2.0,0,0,8,4.0,215000,12.0,6.0,6.0,0,3,81
4.0,75.0,7862,1,3.0,21.0,0,2009,1.0,1.0,0.0,0.0,5.0,1218,1,4.0,1218,1218,2,1,3.0,4,0,2,2.0,0,0,6,5.0,208300,12.0,6.0,6.0,0,2,102
2.0,60.0,9600,1,3.0,5.0,0,1928,0.0,1.0,0.0,0.0,1.0,689,1,4.0,689,1378,3,1,3.0,7,1,2,0.0,0,0,8,4.0,161000,9.0,8.0,3.0,0,2,116
3.0,80.0,9600,1,3.0,6.0,0,1959,1.0,1.0,2.0,132.0,3.0,1041,1,4.0,1041,1041,3,1,2.0,6,0,1,2.0,0,0,8,4.0,124500,9.0,4.0,5.0,1,1,88
3.0,75.0,14559,1,3.0,6.0,0,1951,2.0,1.0,1.0,70.0,3.0,1008,1,4.0,1363,1363,2,1,2.0,6,2,1,2.0,0,2000,8,4.0,164900,9.0,6.0,12.0,1,1,210
3.0,40.0,6792,1,3.0,24.0,4,2005,1.0,1.0,3.0,94.0,5.0,1368,1,4.0,1368,1368,2,1,3.0,6,1,2,2.0,0,0,6,5.0,202665,12.0,6.0,1.0,0,2,35
3.0,70.0,9100,1,3.0,6.0,0,1958,1.0,1.0,0.0,0.0,3.0,864,1,4.0,864,864,3,1,2.0,5,0,2,2.0,0,0,8,4.0,129900,9.0,4.0,8.0,1,1,0
3.0,71.0,9187,1,3.0,8.0,0,1983,1.0,1.0,0.0,0.0,5.0,1084,1,4.0,1080,1080,3,1,2.0,5,0,2,2.0,0,0,8,4.0,134000,9.0,6.0,5.0,0,2,158
3.0,55.0,10594,1,3.0,17.0,0,1926,1.0,1.0,0.0,0.0,1.0,768,0,4.0,789,789,2,1,2.0,5,0,1,2.0,0,0,8,4.0,96500,9.0,4.0,1.0,0,1,112
3.0,94.0,12220,1,3.0,24.0,0,2009,2.0,1.0,2.0,305.0,3.0,2006,1,4.0,2020,2020,3,1,4.0,9,1,3,2.0,0,0,6,5.0,402861,15.0,8.0,6.0,1,3,54
3.0,70.04995836802665,10448,1,3.0,13.0,0,1972,1.0,1.0,2.0,333.0,3.0,689,1,4.0,1378,2119,3,1,2.0,7,1,2,2.0,0,0,0,1.0,158000,9.0,4.0,1.0,0,3,104
3.0,79.0,10208,1,3.0,22.0,0,1996,1.0,1.0,2.0,921.0,5.0,1264,1,4.0,1277,2344,3,1,3.0,7,1,3,2.0,0,0,8,4.0,265000,12.0,6.0,1.0,0,3,0
3.0,70.04995836802665,9531,1,3.0,18.0,0,1998,1.0,1.0,0.0,0.0,5.0,794,1,4.0,882,1796,3,1,2.0,7,0,2,2.0,0,0,8,4.0,211000,12.0,4.0,6.0,1,3,36
3.0,53.0,10918,1,3.0,17.0,0,1926,0.0,1.0,0.0,0.0,1.0,1276,1,4.0,1276,2080,3,1,3.0,9,2,1,2.0,0,0,8,4.0,234000,12.0,6.0,1.0,0,2,145
3.0,60.0,10800,1,3.0,5.0,1,1900,1.0,1.0,0.0,0.0,1.0,0,0,3.0,694,1294,3,2,2.0,7,0,0,0.0,0,0,8,4.0,106250,0.0,4.0,0.0,0,2,324
3.0,90.0,11988,1,3.0,6.0,0,1957,1.0,1.0,0.0,0.0,3.0,1244,1,3.0,1244,1244,3,1,2.0,6,2,1,2.0,0,0,8,4.0,150000,9.0,4.0,3.0,0,2,40
2.0,50.0,5000,1,3.0,4.0,0,1947,1.0,1.0,0.0,0.0,3.0,1004,1,4.0,1004,1664,3,1,2.0,7,2,2,2.0,0,0,8,4.0,159000,9.0,6.0,5.0,0,2,60
3.0,130.0,40094,1,3.0,3.0,0,2007,2.0,1.0,3.0,762.0,5.0,3138,1,4.0,3138,4676,3,1,4.0,11,1,3,2.0,0,0,6,5.0,184750,15.0,8.0,6.0,1,4,406
3.0,95.0,11787,1,3.0,22.0,0,1996,1.0,1.0,2.0,594.0,5.0,1379,1,4.0,1383,2398,3,1,3.0,8,1,3,2.0,0,0,8,4.0,315750,12.0,6.0,6.0,1,3,60
4.0,62.0,7500,1,3.0,21.0,0,2005,1.0,1.0,0.0,0.0,5.0,1257,1,4.0,1266,1266,3,1,3.0,6,1,2,2.0,0,0,8,4.0,176000,12.0,6.0,1.0,0,2,144
3.0,70.0,13300,1,3.0,6.0,0,1956,2.0,1.0,0.0,0.0,3.0,928,1,4.0,928,928,2,1,2.0,4,0,1,2.0,0,0,8,4.0,132000,12.0,4.0,3.0,0,1,156
3.0,67.0,14948,1,3.0,24.0,0,2008,2.0,1.0,3.0,268.0,5.0,1452,1,4.0,1476,2713,3,1,4.0,11,1,3,2.0,0,0,6,5.0,446261,15.0,8.0,6.0,1,3,66
3.0,58.0,9098,1,3.0,3.0,0,1920,1.0,1.0,0.0,0.0,1.0,528,1,4.0,605,605,2,1,2.0,5,0,0,0.0,0,0,8,4.0,86000,9.0,4.0,5.0,1,1,144
3.0,70.04995836802665,32668,1,3.0,17.0,0,1957,2.0,1.0,0.0,103.68526170798899,5.0,2035,1,4.0,2515,2515,4,2,2.0,9,2,2,2.0,0,0,8,2.0,200624,9.0,6.0,3.0,1,3,200
3.0,85.0,10200,1,3.0,20.0,0,1988,1.0,1.0,2.0,219.0,3.0,1461,1,4.0,1509,1509,3,1,3.0,5,1,2,2.0,0,0,8,1.0,175000,12.0,6.0,6.0,1,2,0
2.0,60.0,6155,1,3.0,4.0,0,1920,1.0,1.0,0.0,0.0,1.0,611,1,4.0,751,1362,3,1,2.0,6,0,2,2.0,0,0,8,4.0,128000,4.0,4.0,1.0,0,2,84
3.0,60.0,7200,1,3.0,6.0,0,1955,1.0,1.0,0.0,0.0,0.0,0,1,4.0,827,827,2,1,2.0,5,1,1,2.0,0,0,8,4.0,107500,0.0,4.0,0.0,0,1,0
3.0,50.0,5000,1,3.0,4.0,0,1946,1.0,1.0,0.0,0.0,0.0,0,0,2.0,334,334,1,1,1.0,2,0,0,0.0,0,0,8,4.0,39300,0.0,1.0,0.0,0,1,0
3.0,74.0,9056,1,3.0,14.0,0,2004,1.0,1.0,0.0,0.0,5.0,707,1,4.0,707,1414,3,1,3.0,6,1,2,2.0,0,0,8,4.0,178000,20.0,6.0,1.0,0,3,35
3.0,70.0,7000,1,3.0,3.0,1,1910,1.0,1.0,0.0,0.0,3.0,1117,1,4.0,820,1347,3,1,2.0,5,0,0,0.0,0,0,8,4.0,107500,12.0,4.0,6.0,1,1,148
3.0,57.0,8924,1,3.0,18.0,0,1998,1.0,1.0,0.0,0.0,5.0,880,1,4.0,880,1724,3,1,3.0,8,0,2,2.0,0,0,8,4.0,188000,12.0,4.0,1.0,0,3,155
3.0,70.04995836802665,12735,1,3.0,6.0,0,1972,2.0,1.0,0.0,0.0,3.0,864,1,4.0,864,864,3,1,2.0,5,0,2,2.0,0,0,0,4.0,111250,9.0,4.0,4.0,0,1,0
3.0,70.04995836802665,11553,1,3.0,7.0,0,1968,2.0,1.0,2.0,188.0,3.0,1051,1,4.0,1159,1159,3,1,2.0,7,1,1,2.0,0,0,8,4.0,158000,9.0,4.0,4.0,0,2,0
3.0,70.04995836802665,11423,1,3.0,18.0,0,2001,1.0,1.0,2.0,479.0,5.0,1581,1,4.0,1601,1601,3,1,3.0,6,1,2,2.0,0,2000,8,4.0,272000,12.0,6.0,6.0,1,2,0
3.0,85.0,14601,1,3.0,20.0,0,2006,2.0,1.0,2.0,584.0,5.0,1838,1,4.0,1838,1838,2,1,4.0,8,1,3,2.0,0,0,8,4.0,315000,15.0,8.0,6.0,1,2,68
3.0,70.04995836802665,11000,1,3.0,22.0,0,2000,1.0,1.0,2.0,72.0,5.0,969,1,4.0,997,2285,4,1,3.0,8,1,3,2.0,0,0,8,4.0,248000,12.0,6.0,1.0,0,3,56
3.0,78.0,10140,1,3.0,13.0,0,1998,2.0,1.0,0.0,0.0,5.0,1650,1,4.0,1680,1680,3,1,3.0,7,1,2,2.0,0,0,8,4.0,213250,15.0,6.0,12.0,1,2,73
1.0,34.0,4058,1,3.0,6.0,4,1998,1.0,1.0,2.0,182.0,5.0,723,1,4.0,767,767,1,1,2.0,4,0,1,2.0,0,0,8,4.0,133000,12.0,4.0,12.0,1,1,40
3.0,58.0,17104,1,3.0,14.0,0,2006,1.0,1.0,0.0,0.0,5.0,654,1,4.0,664,1496,3,1,3.0,7,1,2,2.0,0,0,6,5.0,179665,16.0,6.0,6.0,1,3,24
3.0,70.04995836802665,13837,1,3.0,13.0,0,1988,1.0,1.0,2.0,178.0,5.0,1204,1,4.0,1377,2183,4,1,3.0,9,0,3,2.0,0,0,8,4.0,229000,16.0,9.0,12.0,0,3,0
3.0,70.0,8737,1,3.0,4.0,0,1923,1.0,1.0,0.0,0.0,1.0,1065,1,3.0,915,1635,3,1,2.0,6,1,2,2.0,0,0,8,4.0,210000,12.0,4.0,3.0,0,2,182
3.0,54.0,7244,1,3.0,8.0,0,1970,1.0,1.0,0.0,0.0,3.0,768,1,4.0,768,768,2,1,2.0,5,0,2,2.0,0,0,8,4.0,129500,12.0,6.0,5.0,1,1,0
2.0,49.0,8235,1,3.0,5.0,0,1955,1.0,1.0,0.0,0.0,3.0,825,1,4.0,825,825,2,1,2.0,4,0,2,2.0,0,0,8,4.0,125000,9.0,6.0,6.0,1,1,50
4.0,75.0,9375,1,3.0,21.0,0,2003,1.0,1.0,0.0,0.0,5.0,912,1,4.0,912,2094,4,1,3.0,8,1,2,2.0,0,0,8,4.0,263000,12.0,6.0,1.0,0,3,182
3.0,53.0,4043,1,3.0,9.0,4,1977,1.0,1.0,0.0,0.0,3.0,1069,1,4.0,1069,1069,2,1,2.0,4,0,2,2.0,0,0,0,1.0,140000,12.0,4.0,5.0,0,2,255
2.0,50.0,6000,1,3.0,5.0,0,1957,2.0,1.0,0.0,0.0,3.0,928,1,3.0,928,928,3,1,2.0,5,0,1,2.0,0,0,8,4.0,112500,9.0,4.0,3.0,0,1,0
3.0,87.0,11146,1,3.0,24.0,0,2006,1.0,1.0,3.0,250.0,5.0,1709,1,4.0,1717,1717,3,1,3.0,7,1,3,2.0,0,0,8,4.0,255500,15.0,6.0,1.0,0,2,39
3.0,67.0,8777,1,3.0,3.0,0,1949,1.0,1.0,0.0,0.0,3.0,0,1,4.0,1126,1126,2,1,3.0,5,0,2,0.0,0,0,8,4.0,108000,0.0,4.0,0.0,0,2,96
3.0,85.0,10625,1,3.0,24.0,0,2003,1.0,1.0,2.0,292.0,5.0,998,1,4.0,1006,2046,3,1,3.0,8,1,3,2.0,0,0,8,4.0,284000,12.0,6.0,6.0,1,3,62
2.0,58.0,6380,1,3.0,4.0,0,1922,1.0,1.0,0.0,0.0,1.0,993,1,3.0,1048,1048,2,1,2.0,5,1,1,2.0,0,0,8,4.0,113000,6.0,4.0,1.0,0,1,116
3.0,69.0,14850,1,3.0,6.0,0,1957,1.0,1.0,0.0,0.0,3.0,1092,1,3.0,1092,1092,2,1,2.0,6,1,1,2.0,0,0,8,4.0,141000,9.0,4.0,3.0,1,1,122
0.0,60.0,11040,1,3.0,1.0,0,1920,1.0,1.0,0.0,0.0,3.0,637,1,4.0,897,1336,3,1,2.0,7,0,1,2.0,0,0,0,4.0,108000,9.0,4.0,3.0,0,2,167
3.0,57.0,21872,1,3.0,14.0,0,1996,1.0,1.0,0.0,0.0,5.0,729,1,4.0,729,1446,3,1,2.0,6,1,2,2.0,0,0,8,4.0,175000,12.0,4.0,6.0,1,3,22
3.0,70.04995836802665,3196,1,3.0,15.0,4,2003,1.0,1.0,2.0,18.0,5.0,1374,1,4.0,1557,1557,2,1,3.0,7,1,2,2.0,0,0,8,4.0,234000,12.0,6.0,1.0,0,2,20
3.0,70.04995836802665,11341,1,3.0,7.0,0,1957,2.0,1.0,2.0,180.0,3.0,1392,1,4.0,1392,1392,3,1,2.0,5,1,2,2.0,0,0,8,4.0,121500,12.0,4.0,5.0,1,2,95
3.0,77.0,10010,1,3.0,8.0,0,1974,1.0,1.0,0.0,0.0,3.0,1389,1,4.0,1389,1389,2,1,2.0,6,1,2,2.0,0,0,8,4.0,170000,12.0,4.0,10.0,1,1,38
3.0,63.0,13907,1,3.0,3.0,0,1940,1.0,1.0,0.0,0.0,3.0,996,1,4.0,996,996,3,1,2.0,6,1,0,2.0,0,0,8,4.0,108000,9.0,4.0,4.0,1,1,0
3.0,66.0,21780,1,3.0,3.0,0,1918,1.0,1.0,0.0,0.0,1.0,1163,1,4.0,1163,1674,4,1,2.0,8,1,2,0.0,0,0,8,4.0,185000,12.0,4.0,1.0,0,2,180
3.0,70.04995836802665,13346,1,3.0,22.0,0,1992,1.0,1.0,0.0,0.0,5.0,1095,1,4.0,1166,2295,4,1,3.0,9,1,2,2.0,0,0,8,4.0,268000,12.0,6.0,6.0,1,3,40
3.0,66.0,6858,1,3.0,10.0,0,1915,1.0,1.0,0.0,0.0,5.0,806,0,2.0,841,1647,4,1,1.0,6,0,1,2.0,0,0,8,4.0,128000,12.0,4.0,1.0,1,2,202
3.0,77.0,11198,1,3.0,23.0,0,2005,2.0,1.0,2.0,245.0,5.0,1122,1,4.0,1134,2504,4,1,4.0,11,1,3,2.0,0,0,8,4.0,325000,16.0,6.0,1.0,0,3,39
3.0,70.0,10171,1,3.0,24.0,0,2004,1.0,1.0,2.0,168.0,5.0,1517,1,4.0,1535,1535,3,1,3.0,7,0,2,2.0,0,0,8,4.0,214000,12.0,6.0,6.0,0,2,0
3.0,79.0,12327,1,3.0,12.0,0,1983,1.0,1.0,0.0,0.0,3.0,1496,1,4.0,1496,2132,1,1,3.0,5,1,2,2.0,0,0,8,4.0,316600,12.0,6.0,6.0,1,2,40
3.0,70.04995836802665,7032,1,3.0,6.0,2,1979,1.0,1.0,0.0,0.0,3.0,943,1,4.0,943,943,2,1,2.0,4,2,2,2.0,0,0,8,4.0,135960,12.0,4.0,6.0,1,1,0
3.0,74.0,13101,1,3.0,6.0,2,1965,1.0,1.0,2.0,108.0,3.0,1728,1,4.0,1728,1728,6,2,2.0,10,0,2,2.0,0,0,8,4.0,142600,9.0,4.0,2.0,0,2,0
3.0,60.0,7332,1,3.0,6.0,0,1959,1.0,1.0,2.0,207.0,3.0,864,1,4.0,864,864,2,1,3.0,4,0,1,2.0,0,0,8,1.0,120000,9.0,4.0,4.0,1,1,0
3.0,83.0,13159,1,3.0,20.0,0,2009,1.0,1.0,0.0,0.0,5.0,846,1,4.0,846,1692,3,1,3.0,6,0,2,2.0,0,0,6,5.0,224500,15.0,4.0,1.0,0,3,114
3.0,76.0,9967,1,3.0,14.0,0,2000,1.0,1.0,0.0,0.0,5.0,384,1,4.0,774,1430,3,1,2.0,8,1,2,2.0,0,0,8,4.0,170000,12.0,4.0,1.0,0,3,0
3.0,70.0,10500,1,3.0,6.0,0,1971,0.0,1.0,2.0,82.0,3.0,372,1,4.0,576,1109,3,1,2.0,5,0,1,2.0,0,0,8,4.0,139000,9.0,4.0,5.0,1,1,0
3.0,80.0,8480,1,3.0,6.0,0,1947,1.0,1.0,0.0,0.0,3.0,832,1,4.0,832,1216,2,1,2.0,6,0,1,2.0,0,0,0,1.0,118500,9.0,4.0,3.0,0,1,102
3.0,52.0,6292,1,3.0,10.0,0,1928,1.0,1.0,0.0,0.0,1.0,861,1,4.0,877,1477,3,1,2.0,6,1,1,2.0,0,0,8,4.0,145000,9.0,4.0,1.0,1,2,50
3.0,96.0,11777,1,3.0,7.0,0,1966,1.0,1.0,2.0,97.0,3.0,1164,1,4.0,1320,1320,3,1,2.0,6,2,2,2.0,0,0,8,1.0,164500,9.0,4.0,10.0,1,1,308
4.0,34.0,3604,1,3.0,21.0,4,2007,1.0,1.0,0.0,0.0,5.0,689,1,4.0,703,1392,2,1,3.0,5,0,2,2.0,0,0,8,1.0,146000,12.0,6.0,1.0,0,2,102
2.0,81.0,12150,1,3.0,5.0,0,1954,1.0,1.0,2.0,335.0,1.0,1050,0,2.0,1050,1795,4,1,2.0,7,0,1,2.0,0,0,8,4.0,131500,9.0,4.0,1.0,0,2,0
3.0,70.04995836802665,14585,1,3.0,6.0,0,1960,1.0,1.0,2.0,85.0,3.0,1144,1,4.0,1429,1429,3,1,3.0,7,2,2,2.0,0,0,8,4.0,181900,9.0,4.0,12.0,1,1,110
3.0,98.0,12704,1,3.0,24.0,0,2008,2.0,1.0,2.0,306.0,5.0,2042,1,4.0,2042,2042,3,1,4.0,8,1,3,2.0,0,0,6,5.0,253293,15.0,8.0,1.0,0,3,90
3.0,81.0,11841,0,3.0,3.0,2,1990,1.0,1.0,2.0,104.0,3.0,816,1,4.0,816,816,3,1,2.0,5,0,0,2.0,0,0,8,4.0,118500,12.0,6.0,6.0,1,1,32
2.0,75.0,13500,1,3.0,5.0,0,1893,1.0,1.0,0.0,0.0,1.0,1237,1,4.0,1521,2775,3,1,3.0,9,1,2,2.0,0,0,8,4.0,325000,9.0,16.0,1.0,0,4,502
2.0,51.0,6120,1,3.0,4.0,0,1935,1.0,1.0,0.0,0.0,1.0,884,1,4.0,989,1573,3,1,3.0,6,0,1,2.0,0,0,8,4.0,133000,9.0,4.0,1.0,0,1,174
3.0,88.0,11443,1,3.0,20.0,0,2005,2.0,1.0,2.0,208.0,5.0,1868,1,4.0,2028,2028,2,1,3.0,7,2,3,2.0,0,0,6,5.0,369900,15.0,6.0,6.0,1,2,66
3.0,55.0,10267,1,3.0,4.0,0,1918,1.0,1.0,0.0,0.0,1.0,816,1,4.0,838,838,2,1,1.0,5,0,1,0.0,0,0,8,4.0,130000,12.0,6.0,15.0,1,1,112
3.0,74.0,8740,1,3.0,7.0,0,1982,2.0,1.0,0.0,0.0,3.0,840,1,4.0,860,860,2,1,2.0,4,0,2,2.0,0,0,8,4.0,137000,9.0,4.0,5.0,1,1,0
3.0,65.0,25095,1,3.0,16.0,0,1968,4.0,4.0,0.0,0.0,3.0,1437,1,4.0,1473,1473,1,1,4.0,5,2,1,2.0,0,0,8,5.0,143000,9.0,4.0,6.0,2,1,108
2.0,50.0,9100,1,3.0,4.0,0,1930,1.0,1.0,0.0,0.0,1.0,742,1,3.0,779,935,2,1,2.0,4,0,1,1.0,0,600,8,4.0,79500,9.0,4.0,1.0,0,1,0
3.0,64.0,8320,1,3.0,18.0,0,2004,1.0,1.0,0.0,0.0,5.0,770,1,4.0,770,1582,3,1,3.0,6,0,2,2.0,0,0,8,4.0,185900,12.0,6.0,6.0,0,3,45
3.0,97.0,13478,1,3.0,24.0,0,2008,1.0,1.0,3.0,420.0,5.0,1722,1,4.0,1728,2296,3,1,4.0,10,1,3,2.0,0,0,4,4.0,451950,15.0,8.0,6.0,1,3,274
3.0,60.0,6600,1,3.0,8.0,0,1982,1.0,1.0,0.0,0.0,5.0,816,1,4.0,816,816,2,1,2.0,4,0,2,2.0,0,0,8,4.0,138000,12.0,6.0,6.0,1,1,0
2.0,70.04995836802665,4435,1,3.0,18.0,4,2003,1.0,1.0,2.0,170.0,5.0,848,1,4.0,848,848,1,1,3.0,4,0,2,2.0,0,0,8,4.0,140000,12.0,6.0,6.0,1,1,0
3.0,88.0,7990,1,3.0,18.0,0,1975,2.0,1.0,0.0,0.0,3.0,924,1,4.0,924,924,3,1,2.0,5,0,1,2.0,0,0,8,4.0,110000,12.0,4.0,1.0,0,1,0
